Date,Text,sentiment_score
2023-02-28,Meta plans to sell first AR glasses in 2027 with ‘neural’ smartwatch  The Verge,0.16547170281410217
2023-02-28,"Move Over ChatGPT, Meta Platforms LLaMA Makes Some Drama  The Next Platform",0.08942773938179016
2023-02-28,Meta Says That its Automated Ad Targeting Tools Have Driven a 32% Increase in ROAS  Social Media Today,0.9309839010238647
2023-02-28,"With Snapchat and Meta’s new tools, generative AI enters the social media space  Digiday",0.24041223526000977
2023-03-01,Meta’s AI and automation push could turn off advertising agencies  eMarketer,-0.34302106499671936
2023-03-06,Meta Reportedly Plans Another Round of Layoffs  CNET,-0.862682044506073
2023-03-07,"'Make Lists' of People to Let Go, Meta Tells Directors Ahead of Another Mass Layoff — Here's When It Will Happen  Entrepreneur",-0.41910454630851746
2023-03-07,Meta Stock Climbs After Reports Of More Layoffs–Here’s Why  Forbes,-0.8885155916213989
2023-03-07,"Sued by Meta, Freenom Halts Domain Registrations  Krebs on Security",-0.7722328305244446
2023-03-07,Meta sells part of Mesa data campus  The Mesa Tribune,0.004235666245222092
2023-03-07,Facebook Today and Tomorrow  Meta Store,-0.00905202329158783
2023-03-07,Meta Plans Thousands More Layoffs as Soon as This Week  Bloomberg.com,-0.8412105441093445
2023-03-08,"Meta has a pay gap problem, with women abroad getting lower pay and smaller bonuses than men  Business Insider",-0.9513208270072937
2023-03-08,Meta’s powerful AI language model has leaked online — what happens now?  The Verge,-0.08776433765888214
2023-03-08,"Meta's alternative to ChatGPT leaked online, what we know so far  Yahoo Finance UK",-0.00716504268348217
2023-03-09,Facebook parent Meta still pays women in the U.K. and Ireland less than men and gives them much smaller bonuses  Fortune,-0.40544554591178894
2023-03-09,Introducing Velox: An open source unified execution engine  Engineering at Meta,0.1306089460849762
2023-03-09,Meta’s Oversight Board grapples with Facebook and Instagram’s opaque content guidelines  Global Voices Advox,-0.5101708769798279
2023-03-09,Groq adapts Meta's chatbot for its own chips in race against Nvidia  Reuters,0.4068934917449951
2023-03-09,Introducing Casual Conversations v2: A more inclusive dataset to measure fairness  AI at Meta,0.15318350493907928
2023-03-09,An Update on Meta’s Civil Rights Progress  Meta Store,-0.008347215130925179
2023-03-09,Meta is 'pausing' bonus payouts for Reels creators  Engadget,0.24721002578735352
2023-03-09,Meta to review moderation of Arabic word ‘shaheed’  Al Jazeera,0.052434757351875305
2023-03-10,Meta exploring a new social network that could compete with Twitter  CNBC,0.16259269416332245
2023-03-10,Meta exploring plans for Twitter rival  BBC,0.028722228482365608
2023-03-10,"Meta, IBD Stock Of The Day, Aims For 'Year Of Efficiency' In A Tough Time  Investor's Business Daily",0.37741735577583313
2023-03-13,Meta gives up on NFTs for Facebook and Instagram  The Verge,-0.024995718151330948
2023-03-13,Creators Say The End of Meta’s Reels Bonus Program Is A “Monumental” Blow To Their Monthly Income  BuzzFeed News,-0.8751369118690491
2023-03-14,A laid-off Meta worker says the company paid her to not work: They were 'hoarding us like Pokémon cards'  Business Insider,-0.9480875730514526
2023-03-14,"Facebook owner Meta to cut 10,000 jobs in second round of layoffs  Al Jazeera",-0.9536805748939514
2023-03-14,Mark Zuckerberg says engineers who joined Meta in-person perform better than those who joined remotely  TechCrunch,0.9246827363967896
2023-03-14,Is Facebook planning to charge money? Meta Verified explained  Denver7,-0.013768328353762627
2023-03-14,"Zuckerberg’s Meta to lay off another 10,000 employees  The Guardian",-0.9457840919494629
2023-03-14,"Meta to cut 10,000 jobs in second round of layoffs  Reuters",-0.9559400677680969
2023-03-14,"Mark Zuckerberg's decision to cut another 10,000 jobs will likely decimate remaining morale at Meta  Business Insider",-0.9639856219291687
2023-03-14,"Meta to lay off 10,000 more workers after initial cuts in November  CNBC",-0.9400904178619385
2023-03-14,"Meta to Lay Off Another 10,000 Workers (Published 2023)  The New York Times",-0.923636794090271
2023-03-14,"Facebook parent Meta slashes 10,000 jobs in its 'Year of Efficiency'  NPR",-0.9615156650543213
2023-03-14,"Meta’s “year of efficiency” means job cuts, less metaverse, and more generative AI  qz.com",-0.2479839324951172
2023-03-14,"Meta lay-offs: Facebook owner to cut 10,000 staff  BBC",-0.9608578085899353
2023-03-14,Mark Zuckerberg's metaverse ambitions are shrinking  Business Insider,-0.894844114780426
2023-03-14,"Meta to lay off 10,000 more workers after initial cuts in November  NBC News",-0.9440049529075623
2023-03-14,"Facebook-parent Meta plans to lay off another 10,000 employees  CNN",-0.9494104385375977
2023-03-14,"Meta is laying off 10,000 more workers as part of ""year of efficiency""  CBS News",-0.9509661197662354
2023-03-15,"Facebook's parent company Meta is laying off another 10,000 workers  NPR",-0.957240641117096
2023-03-15,Mark Zuckerberg says Meta employees who work in person 'get more done'  CNBC,0.10923874378204346
2023-03-15,"Generative AI battle hots up between Microsoft, Google, Meta  Business Chief",0.09080448746681213
2023-03-15,Meta’s Shelving the Last Elements of its Social Audio Push  Social Media Today,-0.0748608335852623
2023-03-15,‘The next AOL?’: Meta’s massive layoffs raise questions about Zuckerberg’s strategy as company morale sinks  CNN,-0.9137111306190491
2023-03-15,What metaverse? Meta says its single largest investment is now in ‘advancing AI’  CNN,0.2075311541557312
2023-03-15,Who Is Still Inside the Metaverse?  New York Magazine,-0.07982674986124039
2023-03-16,Meta layoffs  The Week,-0.9068351984024048
2023-03-16,"Reaction: Meta publishes ESMFold, a model that predicts the structure of hundreds of millions of proteins  Science Media Centre España",0.045266371220350266
2023-03-16,Former Meta employee says staff were 'hoarded like Pokémon cards'  Fortune,-0.8174551129341125
2023-03-16,Meta’s ‘year of efficiency’ brings lofty AI ambitions — and more mass layoffs  Marketing Dive,0.8173291087150574
2023-03-16,Layoffs are bad for business  Vox,-0.9585537910461426
2023-03-16,Austrian DSB: Meta Tracking Tools Illegal  noyb.eu,0.0014650430530309677
2023-03-17,Meta rolls out paid verification option for Facebook and Instagram users in US  CNN,0.21452739834785461
2023-03-17,Meta Golding's Ace in the Hole  Television Academy,0.037082865834236145
2023-03-17,Meta launches subscription service in US  Reuters,0.05686678737401962
2023-03-17,Meta launches paid verification on Instagram and Facebook in the US  TechCrunch,0.04584427550435066
2023-03-17,Meta launches paid verification subscription service in U.S.  CBS News,0.03425130993127823
2023-03-17,Is Meta Up for the Challenge Now That It Has Reinstated Trump?  Brennan Center for Justice,0.0692342072725296
2023-03-17,Meta’s $40B War Chest Will Be Going to Wall Street  Business Insider,0.045857321470975876
2023-03-17,Meta Proposes Revamped Approach to Online Kill Chain Frameworks  Dark Reading,0.1656688153743744
2023-03-17,"Meta rolls out paid verification for Facebook, Instagram in US  BBC",0.07248632609844208
2023-03-19,Meta's latest round of layoffs will hurt productivity and damage employee morale  Business Insider,-0.9637956619262695
2023-03-20,Meta Manager Was Hacked With Spyware and Wiretapped in Greece (Published 2023)  The New York Times,-0.1381126195192337
2023-03-20,Content moderators sue Meta over alleged 'union-busting' in Kenya  Reuters,-0.9406589269638062
2023-03-20,Meta Verified Launches Subscription Bundle in U.S.  Subscription Insider,0.12476861476898193
2023-03-20,kWhat is Meta Verified? Everything you need to Know in 2024  Hootsuite,0.018163107335567474
2023-03-21,Meta Fails to Address Online Child Safety Risks  Proxy Preview,-0.17007134854793549
2023-03-22,Ex-Meta recruiter was paid $190K ‘to do nothing’ ahead of mass layoffs  New York Post,-0.8980363607406616
2023-03-22,"Meta Rehires Nick Grudin as Head of Content Partnerships, Seven Months After He Left for an NFT Startup  Variety",-0.29416465759277344
2023-03-22,Senior Meta ads exec departs amid efficiency drive  Reuters,-0.8481553792953491
2023-03-22,Faster Speeds and Improved Calling For WhatsApp Desktop  Meta Store,0.7912180423736572
2023-03-24,Meta’s Mandate-Free Governance: How to Think about Facebook and the Oversight Board  New America,0.0347798690199852
2023-03-24,Both Salesforce and Facebook parent Meta aim to unload big chunks of Chicago office space  Crain's Chicago Business,0.04081083834171295
2023-03-24,The ex-Meta recruiter who got $190K a year ‘to do nothing’ speaks out  SFGATE,-0.15200884640216827
2023-03-27,New Analysis Shows News Industry Reaps Considerable Economic Benefit from Facebook  Meta Store,0.9372612237930298
2023-03-28,"Meta’s Huntsville Data Center gives $90,000 to area schools  AL.com",0.059796977788209915
2023-03-28,"Dollar General, Meta Team on Ad Solutions  Progressive Grocer",0.054385315626859665
2023-03-28,Meta is lowering bonus payouts for some employees and reverting to twice-a-year performance reviews  Business Insider,-0.11356626451015472
2023-03-28,Meta prioritizes TikTok-style videos as it drops in-stream reserve ads  Ad Age,-0.20522764325141907
2023-03-29,How Meta Is Advancing Democracy  Meta Store,0.06799706071615219
2023-03-30,Meta Provides New Ad Placement Controls to Ensure Brand Safety  Social Media Today,0.1719941794872284
2023-03-30,'Instagram University': Key Takeaways From Meta Presentation on Growth  Business Insider,0.10683818906545639
2023-03-30,Meta rolls out long-sought tools to separate ads from harmful content  Reuters,0.0654677078127861
2023-03-30,Meta opens brand safety tools in Facebook and Instagram feeds  Ad Age,0.055965542793273926
2023-03-30,Meta’s In-Feed Brand Suitability Tools Are Ready For Prime Time  AdExchanger,0.11506620049476624
2023-03-30,Meta defeats photo app's antitrust case in US court  Reuters,0.03320024907588959
2023-03-30,Dollar General launches new retail media capability with Meta  Grocery Dive,0.6689395904541016
